edit_history_tweet_ids,public_metrics,id,entities,created_at,author_id,text,username,name
['1972351018060177499'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972351018060177499,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:21:41+00:00,1920061744602574848,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez A dónde le mando las rodilleras?,frank_albe69381,Frank Alberto Gualdron Vargas
['1972350744969040376'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972350744969040376,"{'annotations': [{'start': 145, 'end': 149, 'probability': 0.6142, 'type': 'Person', 'normalized_text': 'Mompi'}, {'start': 186, 'end': 190, 'probability': 0.9405, 'type': 'Person', 'normalized_text': 'Petro'}, {'start': 237, 'end': 241, 'probability': 0.565, 'type': 'Organization', 'normalized_text': 'Miami'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:20:36+00:00,1944013418501222405,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Mompi, al que le quitaron la visa, fue a Petro. Eso es sufra sufra y no van a viajar con el Miami.",LaCuadraHabla,Diego Areiza
['1972350720268783698'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 44}",1972350720268783698,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 17:20:30+00:00,344443100,@JDOviedoAr @petrogustavo @ConTodaPorCol Claramente ud no es ese líder 🤡,25andresob,aob 🌎
['1972350717248905464'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 25}",1972350717248905464,"{'annotations': [{'start': 396, 'end': 399, 'probability': 0.9869, 'type': 'Place', 'normalized_text': 'Gaza'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:20:30+00:00,2289105926,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Los firmantes son unos indolentes frente a la tragedia humana, no puede ser de otra forma...al interior de nuestras fronteras han demostrado desdén por lo que sucede a comunidades víctimas del conflicto no podía ser de otra manera con el genocidio en Gaza...bueno saberlo!",davidandresbus2,David Andrés Bustos Zamudio🇵🇸🇵🇸🇵🇸🔻
['1972350467046007185'],"{'retweet_count': 5, 'reply_count': 0, 'like_count': 19, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 5528}",1972350467046007185,"{'annotations': [{'start': 181, 'end': 190, 'probability': 0.8006, 'type': 'Person', 'normalized_text': 'JESUCRISTO'}], 'urls': [{'start': 291, 'end': 314, 'url': 'https://t.co/gUMexmK7Kr', 'expanded_url': 'https://x.com/KLASEMEDIA/status/1972350467046007185/photo/1', 'display_url': 'pic.x.com/gUMexmK7Kr', 'media_key': '3_1972350459034607616'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'DanielRMed', 'id': '79603494'}, {'start': 12, 'end': 24, 'username': 'CamiloCarpo', 'id': '353390123'}, {'start': 192, 'end': 206, 'username': 'mluciaramirez', 'id': '198984928'}, {'start': 207, 'end': 220, 'username': 'VickyDavilaH', 'id': '242730842'}, {'start': 221, 'end': 236, 'username': 'AlvaroUribeVel', 'id': '61097151'}, {'start': 237, 'end': 248, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 249, 'end': 259, 'username': 'lunadavid', 'id': '44740326'}, {'start': 260, 'end': 276, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 277, 'end': 290, 'username': 'MauricioCard', 'id': '142849205'}]}",2025-09-28 17:19:30+00:00,260310861,@DanielRMed @CamiloCarpo Les debería dar pena a esas personas apátridas sinverguenzas que no tienen dignidad ni escrúpulos y les gusta ir a misa pero en contra de las enseñanzas de JESUCRISTO @mluciaramirez @VickyDavilaH @AlvaroUribeVel @JDOviedoAr @lunadavid @EnriquePenalosa @MauricioCard https://t.co/gUMexmK7Kr,KLASEMEDIA,Carlos E. Peña G.
['1972350393595449738'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",1972350393595449738,"{'annotations': [{'start': 49, 'end': 54, 'probability': 0.5578, 'type': 'Other', 'normalized_text': 'marica'}, {'start': 57, 'end': 62, 'probability': 0.4077, 'type': 'Other', 'normalized_text': 'cipayo'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 17:19:12+00:00,192683520,"@JDOviedoAr @petrogustavo @ConTodaPorCol Tras de marica, cipayo, mucha loca junta",FashirYacub,Fashír 🪐
['1972350345360953732'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",1972350345360953732,"{'annotations': [{'start': 116, 'end': 127, 'probability': 0.8397, 'type': 'Person', 'normalized_text': 'Martha Lucía'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 38, 'username': 'pipecordoba', 'id': '29055849'}, {'start': 39, 'end': 55, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 56, 'end': 72, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 73, 'end': 83, 'username': 'lunadavid', 'id': '44740326'}, {'start': 84, 'end': 100, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 101, 'end': 115, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:19:01+00:00,1034595139170312192,"@UltimaHoraCR @JDOviedoAr @pipecordoba @juanmanuelgalan @MauricioGomezCO @lunadavid @EnriquePenalosa @mluciaramirez Martha Lucía es precandidata? Porque líder político, no.",Morris32261042,Mauricio
['1972350321826660804'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",1972350321826660804,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:18:55+00:00,78936061,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Líderes? jajaja recua de malparidos parásitos,josertolomeo,jose
['1972350157967806666'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",1972350157967806666,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:18:16+00:00,1454613778876751876,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Hay q ver los q firmaron todos con una vida llena de delitos a quien le importa estos apatridas,MarthaO55873916,Martha Ospina
['1972350001868419303'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",1972350001868419303,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 17:17:39+00:00,868417741,"@JDOviedoAr @petrogustavo @ConTodaPorCol Hasta las palomas se le  fueron, 🤭🤭",davidkingarroy,David King Roy
['1972349749169975401'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 10}",1972349749169975401,"{'annotations': [{'start': 152, 'end': 160, 'probability': 0.4889, 'type': 'Person', 'normalized_text': 'Martuchis'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}, {'start': 162, 'end': 176, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:16:39+00:00,163699213,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Mi tía Martuchis @mluciaramirez líder política de qué? Defensora de su hermano narcotraficante? Por qué no le han quitado la visa a ella?,SergioAndresVar,Sergio Andres Vargas
['1972349687668805943'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 12}",1972349687668805943,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:16:24+00:00,76374291,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Ahí lo tienen al dizque de centro. Igual de arrodillado a las otras ratas,sandrah1813,Soldada de Marino
['1972349641653149809'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 6}",1972349641653149809,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:16:13+00:00,374148074,"@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Como siempre este hpta gomelo de mierda, arrodillado tragando leche",Palabrejo,Alejandro
['1972349619679162849'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 17}",1972349619679162849,"{'annotations': [{'start': 175, 'end': 178, 'probability': 0.4084, 'type': 'Place', 'normalized_text': 'gaza'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 41, 'end': 54, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 55, 'end': 71, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 72, 'end': 88, 'username': 'MauricioGomezCO', 'id': '317239510'}, {'start': 89, 'end': 101, 'username': 'mclacouture', 'id': '302794483'}, {'start': 102, 'end': 112, 'username': 'lunadavid', 'id': '44740326'}, {'start': 113, 'end': 129, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 130, 'end': 144, 'username': 'mluciaramirez', 'id': '198984928'}]}",2025-09-28 17:16:08+00:00,1512635902706782211,@JDOviedoAr @petrogustavo @ConTodaPorCol @MauricioCard @juanmanuelgalan @MauricioGomezCO @mclacouture @lunadavid @EnriquePenalosa @mluciaramirez Ya condenaron el genocidio de gaza? a verdad que les importa una mierda la vida de seres humanos inocentes,El_Baco69,cooperativista laboral
['1972349335515091302'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2}",1972349335515091302,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 25, 'username': 'petrogustavo', 'id': '49849732'}, {'start': 26, 'end': 40, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",2025-09-28 17:15:00+00:00,1573380040556937216,@JDOviedoAr @petrogustavo @ConTodaPorCol Y este por qué es famoso??.,DonierLezcano,alex719215
