entities,author_id,id,text,edit_history_tweet_ids,public_metrics,created_at,username,name
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",402412990,1967927334012600529,"@JDOviedoAr @ConTodaPorCol La decertificacion decisión POLITICA DE TRUM,  para ser utilizada por los políticos para la campaña 2026, osea  lo q usted esta haciendo",['1967927334012600529'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 6}",2025-09-16 12:23:33+00:00,abri_luz,Luz Abril
"{'annotations': [{'start': 25, 'end': 30, 'probability': 0.9421, 'type': 'Place', 'normalized_text': 'Bogotá'}], 'mentions': [{'start': 10, 'end': 23, 'username': 'CarlosFGalan', 'id': '64791701'}, {'start': 74, 'end': 81, 'username': 'Bogota', 'id': '57664761'}, {'start': 151, 'end': 157, 'username': 'Uaesp', 'id': '271649023'}, {'start': 224, 'end': 231, 'username': 'Bogota', 'id': '57664761'}, {'start': 263, 'end': 274, 'username': 'JDOviedoAr', 'id': '219434063'}], 'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/5QieB0hBju', 'expanded_url': 'https://x.com/CxRamirezMiguel/status/1967927278878298205/video/1', 'display_url': 'pic.x.com/5QieB0hBju', 'media_key': '13_1967927204823646208'}]}",1399484619574198272,1967927278878298205,"Apreciado @CarlosFGalan, Bogotá no solo es el metro, lleva 20 meses en su @Bogota y el problema de las basuras cada vez es peor, la ineficiencia de la @Uaesp nos tiene al borde de una crisis sanitaria, desde la campaña a la @Bogota el 13 de Agosto del 2023 el Dr @JDOviedoAr con https://t.co/5QieB0hBju",['1967927278878298205'],"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 210}",2025-09-16 12:23:20+00:00,CxRamirezMiguel,Miguel Ramirez Gomez
"{'annotations': [{'start': 23, 'end': 30, 'probability': 0.9852, 'type': 'Place', 'normalized_text': 'Colombia'}], 'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/QGanSFyN5k', 'expanded_url': 'https://x.com/EmisorasABC/status/1967927216538325422/video/1', 'display_url': 'pic.x.com/QGanSFyN5k', 'media_key': '13_1967926572389675008'}]}",293353729,1967927216538325422,"La no certificación de Colombia en la lucha antinarcóticos es un llamado de atención que no podemos ignorar. No es hora de lamentaciones, es hora de ACCIÓN.
Como país necesitamos 3 decisiones claras:
1️⃣ Recuperar el control territorial en las zonas donde se multiplicó el cultivo https://t.co/QGanSFyN5k",['1967927216538325422'],"{'retweet_count': 6, 'reply_count': 1, 'like_count': 9, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 880}",2025-09-16 12:23:05+00:00,EmisorasABC,Emisoras ABC
"{'annotations': [{'start': 27, 'end': 38, 'probability': 0.4736, 'type': 'Other', 'normalized_text': 'Narcotráfico'}, {'start': 107, 'end': 117, 'probability': 0.6228, 'type': 'Other', 'normalized_text': 'WALL STREET'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",1903601137627910144,1967927131968807267,"@JDOviedoAr @ConTodaPorCol Narcotráfico es un negocio gringo, las grandes ganancias se mueven en bancos de WALL STREET. 
Los campesinos no son narcotraficantes.",['1967927131968807267'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 16}",2025-09-16 12:22:45+00:00,GUACHARED,Guacha
"{'annotations': [{'start': 69, 'end': 81, 'probability': 0.9837, 'type': 'Person', 'normalized_text': 'Gustavo Petro'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'UltimaHoraCR', 'id': '1297930090135920640'}, {'start': 41, 'end': 52, 'username': 'JDOviedoAr', 'id': '219434063'}]}",990783504127537153,1967925759890330068,"@UltimaHoraCR Alguna duda que este señor @JDOviedoAr es candidato de Gustavo Petro,lo mismo hizo en el foro de pensiones donde se manifestó de acuerdo con la no devolución de saldos",['1967925759890330068'],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 155}",2025-09-16 12:17:18+00:00,MisaelMH1,Misael MH
"{'mentions': [{'start': 0, 'end': 16, 'username': 'MejorJuntos_col', 'id': '1966611523217903617'}, {'start': 17, 'end': 30, 'username': 'DiegoASantos', 'id': '26946244'}, {'start': 31, 'end': 42, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 43, 'end': 56, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 57, 'end': 73, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 74, 'end': 89, 'username': 'sergio_fajardo', 'id': '25185308'}, {'start': 90, 'end': 103, 'username': 'hectorolimpo', 'id': '273145022'}, {'start': 104, 'end': 117, 'username': 'JuanGZuluaga', 'id': '202812622'}, {'start': 118, 'end': 128, 'username': 'agaviriau', 'id': '175806207'}, {'start': 129, 'end': 143, 'username': 'DanielSamperO', 'id': '134855279'}, {'start': 144, 'end': 157, 'username': 'DeLaCalleHum', 'id': '823348278830002177'}], 'urls': [{'start': 158, 'end': 181, 'url': 'https://t.co/rCrG2rrZYL', 'expanded_url': 'https://x.com/IJSB08567272/status/1967925489651310853/photo/1', 'display_url': 'pic.x.com/rCrG2rrZYL', 'media_key': '3_1967925487314890752'}]}",1405857786643324932,1967925489651310853,@MejorJuntos_col @DiegoASantos @JDOviedoAr @MauricioCard @juanmanuelgalan @sergio_fajardo @hectorolimpo @JuanGZuluaga @agaviriau @DanielSamperO @DeLaCalleHum https://t.co/rCrG2rrZYL,['1967925489651310853'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1}",2025-09-16 12:16:13+00:00,IJSB08567272,IJSB
"{'mentions': [{'start': 0, 'end': 16, 'username': 'pedroel10979641', 'id': '1163931320784998400'}, {'start': 17, 'end': 28, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 29, 'end': 43, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",735155562791460864,1967924730574631146,@pedroel10979641 @JDOviedoAr @ConTodaPorCol Con ellos o sin ellos seguimos igual...a qué te cojo ratón 🐭🐭🐭,['1967924730574631146'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 22}",2025-09-16 12:13:12+00:00,ervin_german,ervin german vega ma
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",1901872939110105088,1967924523203957117,@JDOviedoAr @ConTodaPorCol jajajajajajajajajajajajajajajajajajajajajajaja... payaso.,['1967924523203957117'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",2025-09-16 12:12:23+00:00,JoseRodrig7024,Jose Rodrigo Fuentes Nuñez
"{'annotations': [{'start': 65, 'end': 71, 'probability': 0.9883, 'type': 'Place', 'normalized_text': 'EE. UU.'}, {'start': 79, 'end': 86, 'probability': 0.9853, 'type': 'Place', 'normalized_text': 'Colombia'}, {'start': 249, 'end': 256, 'probability': 0.9847, 'type': 'Place', 'normalized_text': 'Colombia'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",4359984126,1967924443856216520,"@JDOviedoAr @ConTodaPorCol La certificación o decertificación de EE. UU. sobre Colombia refleja una relación desigual: un país extranjero evaluando nuestra soberanía como si fuéramos subordinados. No es un reconocimiento, es dependencia disfrazada. Colombia debe romper ese rol de patio trasero. NO+",['1967924443856216520'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 58}",2025-09-16 12:12:04+00:00,JaimeLozano22,Jaime Lozano
"{'annotations': [{'start': 64, 'end': 68, 'probability': 0.972, 'type': 'Person', 'normalized_text': 'Petro'}, {'start': 144, 'end': 151, 'probability': 0.9842, 'type': 'Place', 'normalized_text': 'Colombia'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'okter80', 'id': '143450793'}, {'start': 9, 'end': 20, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 21, 'end': 35, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}, {'start': 36, 'end': 49, 'username': 'petrogustavo', 'id': '49849732'}]}",781343845611167744,1967924425497645076,@okter80 @JDOviedoAr @ConTodaPorCol @petrogustavo Yo pienso que Petro no es incompetente ...él es bastante hábil en lo que quiere: empobrecer a Colombia para ponernos a limosnear un poco de comida,['1967924425497645076'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",2025-09-16 12:11:59+00:00,premisa34,Enrique
"{'mentions': [{'start': 0, 'end': 7, 'username': 'xWASAx', 'id': '519131397'}, {'start': 8, 'end': 19, 'username': 'JDOviedoAr', 'id': '219434063'}]}",739644788,1967924180227330510,@xWASAx @JDOviedoAr Jajajaja,['1967924180227330510'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 450}",2025-09-16 12:11:01+00:00,diana__andrade,DIANA ANDRADE
"{'annotations': [{'start': 43, 'end': 47, 'probability': 0.8402, 'type': 'Person', 'normalized_text': 'petro'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 12, 'end': 26, 'username': 'ConTodaPorCol', 'id': '1750477322765967360'}]}",1920978585202106368,1967923932054642796,@JDOviedoAr @ConTodaPorCol Necesitamos que petro se largue,['1967923932054642796'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 6}",2025-09-16 12:10:02+00:00,alexand15750102,alexander
